vehicle_id,trip_id,tyre_id,axle_type,odometer_km,ambient_temp_c,vehicle_speed_kmph,pressure_kpa,temperature_c,load_kg,deformation_mm,tread_depth_mm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,rotational_speed_rpm,pressure_deviation_pct,temp_rise_rate_c_per_min,load_ratio_pct,load_pressure_ratio,tread_wear_pct,injected_scenario,tyre_health_score,risk_class,dominant_fault
62,6,FR,steer,213253.2,24.86,59.76,763.51,64.84,2165.02,10.0,0.3,-0.006,-0.0069,1.0313,1.406,1.414,1868.592,0.0188,310.6,0.73,1.058,63.68,283.56,98.33,normal,71.16,Watch,tread_wear
119,3,RRI,drive,218678.6,21.2,100.0,676.17,72.99,1616.62,12.5,0.3,-0.0165,0.0133,1.0556,1.041,2.159,3183.783,0.0343,527.4,-1.86,0.039,80.83,239.08,98.33,normal,67.75,Watch,tread_wear
13,6,RLO,drive,6375.8,38.08,75.48,676.21,79.43,1094.78,7.91,16.969,-0.0109,-0.028,0.964,-2.359,-2.249,2396.238,0.0271,398.5,-1.86,1.144,54.74,161.9,5.73,normal,89.25,Healthy,temperature
179,7,RLI,drive,163897.5,25.3,82.69,680.79,67.51,1284.4,15.06,1.857,0.0542,0.047,1.0107,-3.87,-0.814,2627.334,0.0419,438.31,-1.19,0.895,64.22,188.66,89.69,normal,86.19,Healthy,tread_wear
209,7,RLO,drive,9110.0,39.35,46.96,634.09,72.2,1289.25,11.04,17.112,-0.1008,-0.05,1.0194,0.787,0.935,1495.403,0.0659,251.33,-7.97,1.189,64.46,203.32,4.94,normal,84.03,Healthy,pressure
234,8,RRO,drive,121653.5,34.34,63.56,694.64,76.01,1207.09,11.71,5.424,-0.0401,0.0425,1.0298,-4.584,-0.145,2019.477,0.0379,337.13,0.82,1.23,60.35,173.77,69.87,normal,97.16,Healthy,none
114,3,RLO,drive,218841.0,31.89,64.76,724.4,69.24,1632.47,9.15,1.4,0.1073,-0.1211,1.0111,-0.636,-0.5,2061.614,0.0936,343.06,5.14,1.753,81.62,225.36,92.22,tread_wear,80.92,Healthy,tread_wear
184,6,FR,steer,161815.2,37.34,51.36,739.72,75.58,2201.71,7.32,2.738,0.0299,-0.0213,1.0273,-0.573,2.024,1598.664,0.0264,266.12,-2.41,0.992,64.76,297.64,84.79,normal,89.04,Healthy,none
7,6,RLO,drive,94396.7,30.98,9.05,719.62,59.1,1424.69,10.52,9.659,-0.0183,-0.0553,1.002,-0.397,2.83,283.308,0.0336,49.18,4.44,1.485,71.23,197.98,46.34,normal,94.5,Healthy,none
199,2,RLO,drive,89477.6,21.31,52.09,727.51,57.15,1114.08,9.11,10.264,0.0712,0.0041,1.0539,-1.34,1.22,1657.556,0.0516,276.07,5.59,2.457,55.7,153.14,42.98,normal,94.2,Healthy,none
142,5,FR,steer,261623.9,21.87,88.01,785.38,62.45,3321.03,10.51,0.3,0.0472,0.1462,0.954,0.82,-1.197,2743.762,0.0926,456.7,3.61,1.188,97.68,422.86,98.33,normal,62.35,Watch,tread_wear
157,8,RLI,drive,175780.9,35.99,70.73,664.07,76.02,1562.03,11.65,2.625,-0.0915,-0.0101,0.9903,3.592,-2.432,2250.998,0.0534,371.8,-3.62,0.462,78.1,235.22,85.41,normal,82.05,Healthy,pressure
214,8,FR,steer,203744.6,34.04,100.0,751.65,87.22,2852.39,10.61,0.3,-0.0366,0.0042,0.9931,1.49,0.107,3122.487,0.0216,520.63,-0.84,0.67,83.89,379.48,98.33,normal,56.87,Warning,tread_wear
239,1,FL,steer,46139.0,29.18,61.63,776.8,67.64,2242.26,5.67,13.32,-0.0087,-0.036,0.9629,0.109,-0.108,1922.064,0.0303,321.8,2.48,0.667,65.95,288.65,26.0,normal,100.0,Healthy,none
184,7,FL,steer,59199.5,34.77,42.4,780.11,71.92,1552.22,10.09,12.443,0.0705,-0.0677,1.0003,-2.359,2.97,1322.683,0.0564,222.05,2.92,0.981,45.65,198.97,30.87,normal,97.59,Healthy,none
178,8,FR,steer,29782.9,41.08,22.83,736.83,63.38,2567.45,8.96,15.784,-0.0212,-0.0492,0.9514,0.597,-1.127,707.971,0.0418,116.3,-2.79,0.15,75.51,348.44,12.31,normal,94.18,Healthy,none
36,3,FL,steer,141849.6,30.87,53.23,760.05,70.64,2442.56,12.55,3.922,-0.0788,0.0925,1.0329,4.656,-3.134,1663.68,0.0727,276.65,0.27,0.104,71.84,321.37,78.21,normal,98.47,Healthy,none
127,6,RLO,drive,236077.2,27.97,39.67,712.61,59.54,1166.06,6.61,0.3,0.0003,0.0012,1.0214,1.574,-0.178,1257.294,0.0124,211.49,3.43,-0.206,58.3,163.63,98.33,normal,71.11,Watch,tread_wear
97,2,RRO,drive,261844.2,5.0,56.3,711.52,89.67,1214.66,8.29,0.3,-0.0818,0.0765,1.0619,-1.947,-1.627,1791.147,0.0739,301.77,3.27,7.695,60.73,170.71,98.33,overheating,50.32,Warning,tread_wear
176,7,RRO,drive,158127.5,33.16,98.85,729.44,119.73,1507.57,10.3,3.652,-0.0954,-0.0456,1.0267,0.008,-1.361,3144.268,0.063,524.75,5.87,5.285,75.38,206.67,79.71,overheating,54.51,Warning,temperature
178,8,RRO,drive,268636.0,33.04,97.6,742.92,88.4,1331.46,9.86,0.3,-0.0237,0.0403,0.9544,1.434,2.484,3102.572,0.0377,516.81,7.83,0.797,66.57,179.22,98.33,normal,53.45,Warning,tread_wear
1,6,RLI,drive,169102.5,29.7,40.59,673.46,63.9,1585.93,8.55,0.3,-0.0094,0.0128,0.9896,-1.461,0.526,1298.009,0.011,215.84,-2.26,1.889,79.3,235.49,98.33,normal,68.83,Watch,tread_wear
216,7,RLO,drive,198568.8,20.14,51.56,678.35,59.85,694.42,10.03,0.3,-0.0757,-0.0636,1.0252,-0.723,2.052,1647.47,0.0589,273.21,-1.55,-0.159,34.72,102.37,98.33,normal,68.97,Watch,tread_wear
239,2,RLI,drive,14388.6,34.34,50.53,675.31,69.52,1832.5,6.73,17.709,-0.0896,0.0879,1.0609,0.154,-2.048,1609.231,0.0805,267.25,-1.99,1.043,91.63,271.36,1.62,normal,98.0,Healthy,none
125,3,RRO,drive,247909.8,29.42,44.34,736.66,60.49,1797.01,6.05,0.3,-0.054,-0.1011,0.9606,2.165,-0.783,1404.995,0.07,235.62,6.92,0.375,89.85,243.94,98.33,normal,64.08,Watch,tread_wear
187,2,RRI,drive,292015.4,25.46,41.46,661.3,55.2,1283.24,6.85,0.3,0.0168,0.0206,1.0425,-0.573,-2.522,1321.577,0.0289,217.02,-4.02,0.024,64.16,194.05,98.33,normal,62.04,Watch,tread_wear
60,3,RLI,drive,287274.4,24.97,41.92,668.52,56.02,1322.06,6.95,0.3,0.0311,0.0154,0.9405,-0.147,4.24,1336.261,0.0398,221.69,-2.97,0.844,66.1,197.76,98.33,normal,70.66,Watch,tread_wear
167,8,RLO,drive,213897.2,31.03,59.25,696.85,68.77,1438.92,14.71,0.3,0.0278,0.0413,1.0138,-0.178,0.013,1885.901,0.0298,312.87,1.14,-0.122,71.95,206.49,98.33,normal,73.26,Watch,tread_wear
218,1,FR,steer,94485.2,38.94,55.17,474.72,105.0,3401.54,6.98,7.461,0.0388,0.0195,1.0544,1.568,-0.649,1725.49,0.0402,285.72,-37.37,0.165,100.05,716.53,58.55,underinflation,20.54,Critical,pressure
231,6,RLI,drive,102245.2,39.25,67.57,660.41,83.42,1545.91,13.13,9.583,-0.0714,0.0384,0.9458,-0.856,-0.137,2149.618,0.0563,360.28,-4.15,0.246,77.3,234.08,46.76,normal,79.81,Watch,temperature
235,7,RLI,drive,10830.6,29.35,15.15,681.77,61.14,1420.59,9.45,17.134,0.0038,-0.012,0.9528,-0.977,-0.274,480.488,0.0282,78.66,-1.05,0.664,71.03,208.37,4.81,normal,96.66,Healthy,none
231,6,FR,steer,78679.3,26.59,27.18,761.73,57.57,1959.58,7.2,11.573,-0.055,0.0008,1.0391,-4.122,2.035,847.585,0.0389,139.38,0.49,1.621,57.63,257.26,35.71,normal,99.54,Healthy,none
105,7,RLI,drive,57920.1,35.23,61.56,672.37,69.54,1563.19,5.95,2.28,0.067,-0.0023,0.9798,-0.26,-3.721,1960.423,0.0404,327.97,-2.41,1.76,78.16,232.49,87.33,tread_wear,90.53,Healthy,tread_wear
53,3,RRI,drive,271975.6,26.99,32.22,710.19,101.82,1295.2,8.65,0.3,-0.0508,-0.0302,1.1279,1.448,-0.517,1028.998,0.0813,170.96,3.08,6.294,64.76,182.37,98.33,overheating,43.18,Warning,tread_wear
119,1,RLI,drive,212457.8,29.27,23.2,644.05,55.48,1204.84,9.87,0.3,0.9091,-0.0091,1.6409,-5.373,-4.389,738.851,0.6422,123.79,-6.52,0.46,60.24,187.07,98.33,vibration_imbalance,49.89,Warning,tread_wear
164,5,FR,steer,269868.6,27.75,74.76,722.41,71.99,1744.17,10.01,0.3,-0.0415,0.057,1.0119,2.893,1.191,2333.441,0.0413,387.7,-4.7,0.73,51.3,241.44,98.33,normal,66.25,Watch,tread_wear
25,4,RLO,drive,16839.9,21.81,61.31,445.35,88.92,744.93,15.84,16.082,0.0302,0.0588,0.9527,-0.742,1.702,1952.345,0.0469,324.9,-35.36,-0.044,37.25,167.27,10.65,underinflation,42.56,Warning,pressure
26,4,RLI,drive,296096.0,26.87,60.9,682.93,63.88,1592.24,9.21,0.3,0.008,-0.0896,0.9872,0.505,5.209,1940.764,0.0525,326.34,-0.88,0.599,79.61,233.15,98.33,normal,71.61,Watch,tread_wear
209,6,RLI,drive,161690.6,34.15,67.12,664.84,81.67,1571.84,10.85,0.672,0.0637,0.0752,1.0117,-0.852,-0.086,2134.27,0.0573,354.52,-3.51,1.149,78.59,236.42,96.27,normal,63.52,Watch,tread_wear
154,5,RLI,drive,285996.2,26.43,57.33,676.2,59.35,1061.49,12.61,0.3,-0.0417,0.0177,1.0515,3.442,0.107,1824.244,0.0396,303.54,-1.86,0.536,53.07,156.98,98.33,normal,71.21,Watch,tread_wear
185,1,RRO,drive,118963.8,34.19,35.56,706.26,65.24,1391.36,8.54,6.238,0.0542,0.0914,1.0144,-1.96,-3.058,1131.355,0.0619,188.2,2.5,-0.482,69.57,197.01,65.35,normal,96.91,Healthy,none
23,1,FR,steer,202322.3,31.39,37.18,722.36,60.55,1963.72,9.39,0.3,0.037,-0.0126,0.9696,2.58,1.05,1164.093,0.0286,193.07,-4.7,1.727,57.76,271.85,98.33,normal,68.06,Watch,tread_wear
217,7,RLI,drive,32718.7,25.56,59.47,666.41,63.13,1435.07,6.82,1.679,0.005,-0.0084,0.9936,-1.568,0.174,1894.386,0.0067,315.56,-3.28,-0.265,71.75,215.34,90.67,tread_wear,79.78,Watch,tread_wear
246,1,FL,steer,189343.7,43.57,73.42,748.34,90.65,2508.06,10.89,0.3,0.046,-0.0541,1.0143,-0.311,-0.669,2291.042,0.0418,381.96,-1.27,0.226,73.77,335.15,98.33,normal,50.16,Warning,tread_wear
3,5,RRI,drive,184648.1,15.32,62.66,750.25,58.6,1623.67,8.54,2.928,-0.1004,-0.1064,0.9668,-2.4,-0.434,1997.329,0.0866,330.99,8.89,1.721,81.18,216.42,83.73,normal,93.57,Healthy,pressure
245,6,RRI,drive,181393.7,26.85,40.62,676.78,62.25,1715.79,9.41,2.083,-0.0586,0.0495,0.981,2.173,1.313,1291.503,0.0456,217.67,-1.77,-0.548,85.79,253.52,88.43,normal,89.13,Healthy,tread_wear
33,3,FL,steer,112141.1,37.51,70.02,786.36,84.53,2157.5,8.29,7.897,-0.0149,-0.0538,1.0877,1.544,2.61,2183.03,0.06,361.68,3.74,0.607,63.46,274.37,56.13,normal,86.0,Healthy,temperature
16,3,RRI,drive,232420.6,29.83,67.08,678.32,65.96,1451.23,7.27,0.3,-0.0054,0.0618,1.0702,-0.795,0.347,2141.873,0.0541,356.85,-1.55,0.869,72.56,213.95,98.33,normal,68.63,Watch,tread_wear
140,2,RLI,drive,44466.6,30.84,48.98,733.94,106.86,1344.31,9.4,13.92,0.0425,-0.0893,1.0019,1.393,1.671,1554.86,0.0571,261.26,6.52,6.204,67.22,183.16,22.67,overheating,61.9,Watch,temperature
149,4,RLI,drive,275648.0,30.46,23.66,704.48,99.45,2324.74,11.1,0.3,0.0003,0.0141,1.0087,-0.784,2.524,751.955,0.0096,124.78,2.25,6.629,116.24,329.99,98.33,overheating,26.71,Critical,tread_wear
210,6,RRO,drive,148350.5,17.75,80.22,699.43,63.19,1876.15,12.81,5.431,0.0135,0.0307,0.9727,2.003,-2.639,2557.284,0.0249,424.61,1.51,0.982,93.81,268.24,69.83,normal,96.27,Healthy,none
240,1,FR,steer,46302.3,29.17,19.36,693.62,50.63,2756.67,13.53,14.336,-0.0364,-0.0156,0.942,2.076,-0.513,606.485,0.0406,101.32,-8.49,0.798,81.08,397.43,20.36,normal,85.1,Healthy,pressure
139,4,RRI,drive,217403.8,18.34,56.45,731.12,63.44,1612.7,12.15,0.3,0.0324,-0.0256,1.068,-1.424,0.039,1793.349,0.0459,298.05,6.11,1.286,80.64,220.58,98.33,normal,71.21,Watch,tread_wear
223,1,RRO,drive,199042.2,35.75,78.18,684.53,79.05,1194.6,8.84,0.3,0.0807,-0.0252,1.0756,3.368,0.249,2486.531,0.0655,415.38,-0.65,1.893,59.73,174.51,98.33,normal,61.79,Watch,tread_wear
111,7,FL,steer,80625.8,26.34,79.76,735.35,70.99,2908.4,6.77,10.252,-0.0209,0.0204,1.0407,-2.287,0.65,2489.864,0.0289,415.76,-2.99,0.211,85.54,395.51,43.04,normal,94.79,Healthy,none
234,7,RRO,drive,194324.4,28.0,81.2,669.43,74.98,1533.62,9.77,2.579,0.0076,0.0181,0.945,-3.048,-3.003,2583.48,0.0337,430.34,-2.84,1.691,76.68,229.09,85.67,normal,88.31,Healthy,none
56,6,RRI,drive,153267.1,28.8,86.47,876.03,75.21,1464.15,12.36,3.129,-0.0426,0.0611,1.0216,3.369,2.082,2748.789,0.0448,458.32,27.14,1.042,73.21,167.14,82.62,overinflation,73.43,Watch,pressure
221,4,FR,steer,205172.0,23.7,30.85,749.57,48.72,2998.36,12.83,0.3,-0.0064,0.0069,0.9808,0.537,1.136,964.315,0.0123,159.9,-1.11,0.935,88.19,400.01,98.33,normal,71.52,Watch,tread_wear
37,5,FR,steer,176635.4,23.31,56.21,797.09,56.47,3450.06,7.59,2.91,-1.5544,0.0087,1.1247,4.347,5.101,1750.014,0.9003,293.59,5.16,1.029,101.47,432.83,83.83,vibration_imbalance,67.37,Watch,vibration
191,6,RRO,drive,69378.8,31.48,85.53,658.99,80.68,1103.31,8.95,10.079,-0.0682,-0.0497,1.0211,0.392,1.489,2722.409,0.0502,453.35,-4.36,1.243,55.17,167.42,44.01,normal,84.34,Healthy,temperature
168,1,FL,steer,229807.0,19.68,46.99,748.37,52.22,2049.67,10.04,0.3,0.0903,0.085,0.939,-1.867,-0.279,1464.411,0.0798,243.32,-1.27,0.251,60.28,273.88,98.33,normal,74.36,Watch,tread_wear
95,1,RLI,drive,35437.1,26.45,54.86,672.51,117.02,1815.79,9.93,14.399,0.0622,-0.0604,0.8902,1.415,-3.232,1739.985,0.0808,291.37,-2.39,6.388,90.79,270.0,20.01,overheating,57.53,Warning,temperature
59,1,RRO,drive,151089.7,23.31,32.58,740.16,106.63,1770.87,6.28,5.316,-0.0724,0.0049,0.9772,1.228,4.658,1034.134,0.0439,174.54,7.43,7.675,88.54,239.26,70.47,overheating,59.69,Warning,temperature
212,5,FL,steer,282211.7,27.07,46.37,756.86,58.32,1356.2,12.29,0.3,0.0634,-0.0373,1.0631,-0.962,1.345,1445.765,0.056,241.19,-0.15,0.136,39.89,179.19,98.33,normal,72.6,Watch,tread_wear
5,2,FL,steer,298821.6,34.72,59.72,744.99,77.18,2697.38,10.23,0.3,0.0261,0.0672,1.0225,0.239,-3.203,1863.756,0.0436,310.68,-1.72,1.268,79.33,362.07,98.33,normal,64.58,Watch,tread_wear
143,1,RLO,drive,201514.5,27.85,85.71,677.5,77.29,1574.6,7.92,1.94,-0.0129,0.0043,0.8956,0.076,1.528,2726.154,0.0608,455.42,-1.67,0.352,78.73,232.41,89.22,normal,83.89,Healthy,tread_wear
8,5,RRI,drive,35894.1,18.31,48.37,688.79,52.73,1533.56,4.86,14.155,-0.1073,0.0454,1.0413,-1.542,-2.594,1539.67,0.0714,253.01,-0.03,0.272,76.68,222.64,21.36,normal,100.0,Healthy,none
82,5,RRO,drive,272017.2,28.7,100.0,692.1,77.89,1500.15,9.87,0.3,-0.0347,-0.0424,1.0719,2.959,-1.596,3187.481,0.0522,529.25,0.45,1.098,75.01,216.75,98.33,normal,65.05,Watch,tread_wear
245,7,RRI,drive,110773.7,39.57,100.0,670.21,90.02,1603.76,3.13,8.633,0.0381,0.044,1.0287,2.354,-2.416,3182.284,0.0374,532.82,-2.73,0.859,80.19,239.29,52.04,normal,77.87,Watch,temperature
227,8,FL,steer,74750.0,28.99,66.06,770.37,73.2,3138.59,12.43,8.797,-0.0193,-0.0728,1.0136,1.576,-0.851,2056.192,0.0442,345.34,1.63,1.635,92.31,407.41,51.13,normal,91.99,Healthy,none
117,3,FR,steer,41061.6,35.41,100.0,716.49,86.98,2207.59,11.69,12.845,-0.0283,-0.013,0.916,-0.334,0.72,3116.434,0.0517,520.28,-5.48,0.267,64.93,308.11,28.64,normal,73.44,Watch,temperature
155,7,RRI,drive,168132.1,23.74,58.76,733.83,64.37,1559.42,4.27,0.999,0.0481,0.0183,0.9512,-0.021,1.311,1870.044,0.0409,311.23,6.51,0.53,77.97,212.5,94.45,normal,73.7,Watch,tread_wear
42,1,RLO,drive,195936.7,39.41,33.49,696.12,71.29,942.9,9.32,0.542,0.0325,0.0244,1.0142,-1.493,0.807,1069.68,0.0249,178.04,1.03,1.019,47.15,135.45,96.99,normal,73.86,Watch,tread_wear
110,5,RLI,drive,205115.5,39.69,35.74,671.68,71.8,1110.81,7.23,0.3,0.0334,0.0106,1.0036,-0.775,-0.899,1131.728,0.0203,189.32,-2.51,0.648,55.54,165.38,98.33,normal,67.1,Watch,tread_wear
12,8,FR,steer,92942.2,13.08,45.72,762.9,50.14,1927.59,12.21,6.861,-0.0353,-0.0304,0.9948,0.022,-0.45,1424.985,0.0271,237.27,0.65,0.46,56.69,252.67,61.88,normal,98.31,Healthy,none
151,8,FR,steer,50073.8,28.66,60.4,766.06,62.54,3164.68,9.92,13.667,0.0552,-0.0166,1.0229,-1.867,2.132,1883.137,0.0358,311.94,1.06,2.227,93.08,413.11,24.07,normal,93.71,Healthy,none
137,5,RLI,drive,250139.3,34.55,35.99,678.16,63.22,1753.63,11.38,0.3,-0.0001,-0.0292,1.0781,-1.37,-0.424,1141.462,0.0482,190.2,-1.57,1.175,87.68,258.59,98.33,normal,74.19,Watch,tread_wear
216,6,RLO,drive,188791.4,33.59,92.0,677.42,82.65,2012.88,9.21,1.971,-0.0017,0.0676,0.9712,0.813,2.607,2925.264,0.0424,488.36,-1.68,1.0,100.64,297.14,89.05,normal,65.11,Watch,load
107,4,FL,steer,290167.6,20.11,16.36,750.8,41.05,3200.99,6.35,0.3,-0.118,-0.0525,0.9931,3.209,-0.672,505.375,0.0747,83.02,-0.95,0.525,94.15,426.34,98.33,normal,65.79,Watch,tread_wear
208,7,RRI,drive,114393.9,24.67,53.52,705.28,59.13,1423.68,9.13,8.722,0.0481,-0.0371,0.9687,-0.099,0.246,1698.212,0.0395,283.65,2.36,-0.439,71.18,201.86,51.54,normal,99.54,Healthy,none
177,6,FL,steer,117891.3,32.06,25.22,790.56,61.94,2007.25,12.51,6.101,0.055,-0.0824,1.0886,3.168,0.417,786.478,0.0767,131.31,4.3,0.967,59.04,253.9,66.11,normal,95.59,Healthy,none
142,8,RRI,drive,163817.4,24.98,47.83,670.65,64.45,1424.13,10.99,1.289,0.0508,0.0279,0.9979,1.127,0.517,1525.651,0.0335,254.17,-2.66,0.999,71.21,212.35,92.84,normal,80.35,Healthy,tread_wear
208,6,FL,steer,16315.9,26.66,57.19,804.28,68.43,2673.12,10.38,17.259,-0.0464,-0.0981,0.9415,-0.343,-0.24,1783.044,0.0712,295.07,6.11,2.014,78.62,332.36,4.12,normal,95.61,Healthy,pressure
75,5,RLO,drive,92743.1,30.06,45.88,719.86,72.18,1794.26,10.26,7.911,0.046,-0.066,1.0611,2.152,-3.576,1461.448,0.0583,243.55,4.48,1.588,89.71,249.25,56.05,normal,93.38,Healthy,none
201,1,RLO,drive,229779.3,34.69,43.21,495.65,89.54,1593.68,11.18,0.3,0.0784,-0.1162,0.9603,-2.35,1.694,1378.066,0.0841,231.08,-28.06,1.665,79.68,321.53,98.33,underinflation,14.59,Critical,pressure
110,6,RRI,drive,244960.1,29.0,80.93,680.42,70.88,1020.87,13.3,0.3,0.0078,0.0147,1.0147,-1.732,-1.094,2574.31,0.0129,429.53,-1.25,0.815,51.04,150.03,98.33,normal,69.61,Watch,tread_wear
206,8,FL,steer,96530.1,43.84,55.33,748.54,80.46,3062.24,9.87,8.52,0.0566,-0.0814,1.052,-4.478,1.071,1729.227,0.0646,287.24,-1.25,1.339,90.07,409.1,52.67,normal,89.64,Healthy,temperature
119,7,FR,steer,252878.8,31.74,44.62,747.13,65.74,2407.17,7.43,0.3,-0.1001,0.0042,0.9406,2.358,0.917,1388.979,0.0672,229.43,-1.43,1.228,70.8,322.19,98.33,normal,69.48,Watch,tread_wear
229,4,RLO,drive,4754.5,16.84,27.25,680.01,44.32,1218.2,10.84,18.0,0.0026,-0.0077,1.0693,0.977,0.514,870.406,0.0403,145.54,-1.31,0.6,60.91,179.15,0.0,normal,95.47,Healthy,none
153,3,RLI,drive,204111.3,16.13,36.03,875.94,48.0,726.48,5.59,0.3,0.0048,0.0834,0.9547,0.223,-0.557,1151.382,0.0549,191.65,27.13,1.319,36.32,82.94,98.33,overinflation,50.43,Warning,tread_wear
171,2,FL,steer,64608.6,28.37,82.41,496.49,123.03,2296.02,21.05,6.923,0.195,0.1169,1.0146,2.179,-0.264,2570.96,0.1315,428.51,-34.5,0.615,67.53,462.45,61.54,multi_fault,16.17,Critical,pressure
88,2,RRO,drive,51533.1,23.41,80.97,674.61,66.69,1392.09,6.99,13.962,0.0177,0.0162,0.9699,1.743,0.016,2577.158,0.0222,429.18,-2.09,0.535,69.6,206.35,22.43,normal,97.6,Healthy,none
39,2,FL,steer,203180.3,32.91,35.61,764.82,66.89,3360.38,10.14,2.253,0.0563,0.0023,1.0723,4.187,0.012,1116.736,0.053,185.29,0.9,1.774,98.83,439.37,87.48,tread_wear,79.42,Watch,load
108,8,FR,steer,108424.2,39.83,62.09,796.24,79.75,1876.83,4.18,5.569,0.106,0.3825,1.0372,0.194,-1.489,1941.352,0.2302,322.43,5.04,0.676,55.2,235.71,69.06,vibration_imbalance,85.63,Healthy,temperature
30,2,FR,steer,112702.7,26.79,74.97,739.39,71.94,2670.22,9.84,7.951,-0.0235,-0.0209,1.0691,1.606,-0.295,2336.845,0.0438,389.52,-2.46,0.988,78.54,361.14,55.83,normal,92.78,Healthy,none
138,1,FL,steer,266455.4,29.2,67.11,762.76,65.59,2360.8,45.0,0.3,0.0089,-0.0528,0.943,-1.69,1.691,2094.815,0.0451,349.09,0.63,0.618,69.44,309.51,98.33,deformation_bulge,62.39,Watch,tread_wear
30,1,FR,steer,99140.7,23.38,4.78,783.92,43.21,1398.61,9.22,8.934,0.0162,0.0109,1.0168,0.345,1.598,148.243,0.0148,26.19,3.42,0.155,41.14,178.41,50.37,normal,97.29,Healthy,none
114,8,RLO,drive,296521.6,20.0,55.7,713.94,62.83,1858.95,11.61,0.3,0.0329,0.0302,0.9831,3.212,0.406,1773.827,0.0276,295.16,3.62,-0.221,92.95,260.38,98.33,normal,63.94,Watch,tread_wear
150,7,RRO,drive,262392.6,36.43,39.51,679.05,65.42,1395.31,8.74,0.3,0.084,0.0229,0.9771,2.219,2.609,1257.435,0.052,207.54,-1.44,0.759,69.77,205.48,98.33,normal,71.51,Watch,tread_wear
165,3,RRI,drive,213964.2,32.15,93.32,739.04,87.44,1504.86,13.38,0.3,0.0372,-0.0831,1.0537,-0.648,-1.319,2970.48,0.061,494.73,7.26,0.985,75.24,203.62,98.33,normal,52.19,Warning,tread_wear
71,2,RLO,drive,286418.2,10.94,28.77,669.31,35.04,1684.95,9.95,0.3,-0.0023,0.0534,0.9865,-2.385,0.471,913.331,0.0319,155.85,-2.86,0.571,84.25,251.75,98.33,normal,68.78,Watch,tread_wear
115,4,RLO,drive,157182.3,28.18,44.32,716.87,70.22,1299.78,10.07,0.3,-0.0145,0.0386,0.961,-1.085,-0.41,1413.161,0.0328,235.53,4.05,0.823,64.99,181.31,98.33,normal,67.7,Watch,tread_wear
144,8,FR,steer,59650.3,24.53,71.63,754.76,69.55,2034.1,5.6,12.354,0.0043,-0.037,0.9858,4.44,1.212,2235.49,0.023,372.19,-0.43,0.615,59.83,269.5,31.36,normal,98.09,Healthy,none
243,8,RLO,drive,47254.2,16.12,46.83,701.18,102.71,1420.17,8.77,13.053,-0.0026,0.002,1.0465,-4.643,-2.448,1492.906,0.0269,248.98,1.77,8.564,71.01,202.54,27.49,overheating,64.67,Watch,temperature
189,7,FL,steer,215149.7,17.75,33.27,738.15,53.56,2265.03,10.12,0.3,-0.0444,-0.0259,0.9697,-4.567,-5.684,1040.331,0.0344,174.44,-2.62,0.563,66.62,306.85,98.33,normal,74.03,Watch,tread_wear
62,2,RRI,drive,78327.4,30.52,45.38,714.75,62.45,1559.66,8.45,10.641,-0.0883,-0.0022,1.0587,-2.834,-1.041,1443.799,0.0612,242.79,3.74,0.995,77.98,218.21,40.88,normal,96.25,Healthy,none
248,4,RRI,drive,222328.1,19.76,72.8,739.5,61.12,1348.67,28.87,0.3,-0.0265,-0.0672,1.024,-3.273,-4.523,2317.805,0.0439,387.19,7.33,0.852,67.43,182.38,98.33,deformation_bulge,61.19,Watch,tread_wear
224,2,RRI,drive,222903.1,21.45,100.0,669.97,73.8,1739.9,9.01,0.3,-0.0274,-0.027,1.0203,-2.756,0.677,3182.796,0.0251,531.89,-2.76,0.313,86.99,259.7,98.33,normal,65.71,Watch,tread_wear
135,7,RLO,drive,39878.1,31.94,58.97,686.35,73.97,1171.08,8.4,14.172,-0.1068,0.0556,1.0645,-4.554,2.022,1874.618,0.0789,312.27,-0.38,0.588,58.55,170.62,21.27,normal,98.36,Healthy,none
162,3,RRI,drive,218201.5,26.06,95.22,670.2,79.52,1445.03,10.35,0.3,0.0701,-0.0164,0.9821,0.298,0.735,3028.628,0.0428,505.74,-2.73,1.306,72.25,215.61,98.33,normal,60.67,Watch,tread_wear
132,3,FR,steer,208714.7,21.24,29.07,780.25,48.29,1497.74,6.84,0.696,0.0384,0.0061,1.0207,4.19,2.654,912.625,0.0255,150.67,2.93,1.863,44.05,191.96,96.13,normal,73.72,Watch,tread_wear
65,1,RLI,drive,265515.0,27.48,54.84,731.13,66.83,1400.55,14.33,0.3,-0.0078,0.0075,1.0351,0.677,-0.443,1744.062,0.0212,287.81,6.11,-0.127,70.03,191.56,98.33,normal,67.89,Watch,tread_wear
227,1,FL,steer,54326.2,24.5,86.83,744.63,76.68,2719.73,10.46,13.341,0.0549,-0.0426,0.9902,-1.923,-2.377,2714.361,0.0405,453.96,-1.76,1.466,79.99,365.25,25.88,normal,90.2,Healthy,temperature
207,6,FR,steer,182537.6,34.51,74.99,743.97,73.87,3166.67,10.52,0.3,-0.002,-0.094,0.9827,-0.468,0.935,2338.449,0.0552,391.52,-1.85,0.385,93.14,425.65,98.33,normal,63.17,Watch,tread_wear
